TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,MONTH_ID,MONTH_NAME,DAY_NAME,TIME_BUCKET,SPEND_BANDS,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,STORE_LOCATION
30.00,8,62063,202301,Jan,Sun,Afternoon,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
35.00,10,45774,202301,Jan,Sun,Afternoon,Med,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
42.50,17,64441,202301,Jan,Sun,Evening,High,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
22.00,11,55350,202301,Jan,Sun,Evening,Med,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
33.00,11,22847,202301,Jan,Sun,Evening,Med,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Hell's Kitchen
10.00,4,21041,202301,Jan,Sun,Evening,low,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
24.80,8,42760,202301,Jan,Sun,Evening,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
7.00,2,16781,202301,Jan,Sun,Evening,low,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Hell's Kitchen
20.00,8,30169,202301,Jan,Sun,Evening,low,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
5.00,2,875,202301,Jan,Sun,Evening,low,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
25.00,10,70582,202301,Jan,Sun,Evening,Med,Tea,Brewed Black tea,Earl Grey Rg,Astoria
21.00,7,49572,202301,Jan,Sun,Evening,Med,Tea,Brewed Green tea,Serenity Green Tea Lg,Hell's Kitchen
8.00,4,21007,202301,Jan,Sun,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
18.60,6,38453,202301,Jan,Sun,Evening,low,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
40.00,10,42497,202301,Jan,Sun,Evening,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
17.60,8,54131,202301,Jan,Sun,Evening,low,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
22.05,9,46036,202301,Jan,Sun,Evening,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Lower Manhattan
14.00,4,45517,202301,Jan,Sun,Evening,low,Bakery,Pastry,Croissant,Lower Manhattan
55.25,13,71483,202301,Jan,Sun,Evening,High,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
28.00,14,67399,202301,Jan,Sun,Evening,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
15.00,5,42102,202301,Jan,Sun,Evening,low,Bakery,Scone,Oatmeal Scone,Hell's Kitchen
25.50,6,38234,202301,Jan,Sun,Evening,Med,Coffee,Barista Espresso,Cappuccino Lg,Astoria
3.25,1,441,202301,Jan,Sun,Evening,low,Bakery,Scone,Cranberry Scone,Lower Manhattan
17.50,7,30316,202301,Jan,Sun,Evening,low,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
17.50,5,25689,202301,Jan,Sun,Evening,low,Bakery,Pastry,Croissant,Astoria
20.00,8,34506,202301,Jan,Sun,Evening,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
60.00,15,36774,202301,Jan,Sun,Evening,High,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
18.75,5,50189,202301,Jan,Sun,Evening,low,Bakery,Pastry,Chocolate Croissant,Astoria
14.70,6,17538,202301,Jan,Sun,Evening,low,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
21.00,6,5808,202301,Jan,Sun,Evening,Med,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
15.00,4,29307,202301,Jan,Sun,Evening,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
60.00,16,56673,202301,Jan,Sun,Evening,High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
18.00,6,38071,202301,Jan,Sun,Evening,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Hell's Kitchen
46.75,11,78999,202301,Jan,Sun,Evening,High,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
21.00,7,21591,202301,Jan,Sun,Evening,Med,Tea,Brewed Black tea,English Breakfast Lg,Lower Manhattan
18.00,4,17242,202301,Jan,Sun,Evening,low,Bakery,Scone,Scottish Cream Scone ,Astoria
27.00,9,46581,202301,Jan,Sun,Evening,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Astoria
37.50,10,63369,202301,Jan,Sun,Evening,Med,Bakery,Scone,Jumbo Savory Scone,Astoria
15.40,7,38251,202301,Jan,Sun,Evening,low,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
18.60,6,29585,202301,Jan,Sun,Evening,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
2.50,1,483,202301,Jan,Sun,Evening,low,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Lower Manhattan
21.00,7,22185,202301,Jan,Sun,Evening,Med,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
21.00,7,30421,202301,Jan,Sun,Evening,Med,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
24.00,8,30234,202301,Jan,Sun,Evening,Med,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
27.00,9,26272,202301,Jan,Sun,Evening,Med,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
24.80,8,62757,202301,Jan,Sun,Evening,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Astoria
18.75,5,21670,202301,Jan,Sun,Evening,low,Coffee,Barista Espresso,Latte,Astoria
12.00,6,29836,202301,Jan,Sun,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
15.00,4,45627,202301,Jan,Sun,Evening,low,Bakery,Pastry,Almond Croissant,Hell's Kitchen
18.00,6,54152,202301,Jan,Sun,Evening,low,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
27.00,9,70192,202301,Jan,Sun,Evening,Med,Coffee,Barista Espresso,Espresso shot,Hell's Kitchen
9.00,3,12969,202301,Jan,Sun,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Hell's Kitchen
9.00,3,16855,202301,Jan,Sun,Evening,low,Coffee,Barista Espresso,Espresso shot,Astoria
9.00,3,17287,202301,Jan,Sun,Evening,low,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
59.70,22,129006,202301,Jan,Mon,Morning,High,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
34.00,17,46613,202301,Jan,Mon,Morning,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Lower Manhattan
34.10,11,73160,202301,Jan,Mon,Morning,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
40.62,12,119802,202301,Jan,Mon,Morning,Very High,Bakery,Scone,Cranberry Scone,Lower Manhattan
61.75,13,52608,202301,Jan,Mon,Morning,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
54.00,18,86210,202301,Jan,Mon,Morning,High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Lower Manhattan
68.00,16,79335,202301,Jan,Mon,Morning,Very High,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
30.64,8,56548,202301,Jan,Mon,Morning,Med,Bakery,Pastry,Croissant,Lower Manhattan
45.00,18,113632,202301,Jan,Mon,Morning,High,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
63.00,21,93882,202301,Jan,Mon,Morning,Very High,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
17.60,8,43256,202301,Jan,Mon,Morning,low,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
68.20,31,188577,202301,Jan,Mon,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Sm,Hell's Kitchen
123.50,26,127061,202301,Jan,Mon,Morning,Very High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Hell's Kitchen
21.00,6,39854,202301,Jan,Mon,Morning,Med,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
28.00,8,36152,202301,Jan,Mon,Morning,Med,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
80.00,20,112335,202301,Jan,Mon,Morning,Very High,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Lower Manhattan
86.25,23,117707,202301,Jan,Mon,Morning,Very High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Hell's Kitchen
54.00,18,123433,202301,Jan,Mon,Morning,High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Hell's Kitchen
32.50,13,50192,202301,Jan,Mon,Morning,Med,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
52.50,14,114791,202301,Jan,Mon,Morning,High,Coffee,Barista Espresso,Latte,Hell's Kitchen
51.00,17,127443,202301,Jan,Mon,Morning,High,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
55.00,22,145984,202301,Jan,Mon,Morning,High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
51.00,17,107709,202301,Jan,Mon,Morning,High,Coffee,Gourmet brewed coffee,Ethiopia Rg,Lower Manhattan
63.75,15,81825,202301,Jan,Mon,Morning,Very High,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
42.00,14,98225,202301,Jan,Mon,Morning,High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Hell's Kitchen
45.00,15,76835,202301,Jan,Mon,Morning,High,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
37.50,10,102755,202301,Jan,Mon,Morning,Med,Bakery,Scone,Jumbo Savory Scone,Hell's Kitchen
34.30,14,85298,202301,Jan,Mon,Morning,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
39.00,12,115638,202301,Jan,Mon,Morning,Med,Bakery,Scone,Ginger Scone,Hell's Kitchen
48.40,22,82268,202301,Jan,Mon,Morning,High,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
52.50,21,109817,202301,Jan,Mon,Morning,High,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
40.00,10,61220,202301,Jan,Mon,Morning,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
56.25,15,98768,202301,Jan,Mon,Morning,High,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
32.00,16,107444,202301,Jan,Mon,Morning,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
14.00,7,42977,202301,Jan,Mon,Morning,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
39.00,12,131551,202301,Jan,Mon,Morning,Med,Bakery,Scone,Cranberry Scone,Hell's Kitchen
55.80,21,154574,202301,Jan,Mon,Morning,High,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
42.50,17,99820,202301,Jan,Mon,Morning,High,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
46.75,11,49723,202301,Jan,Mon,Morning,High,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
35.00,10,113531,202301,Jan,Mon,Morning,Med,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
54.00,18,121602,202301,Jan,Mon,Morning,High,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
35.70,14,48624,202301,Jan,Mon,Morning,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Hell's Kitchen
20.63,5,39314,202301,Jan,Mon,Morning,Very High,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
52.50,21,119816,202301,Jan,Mon,Morning,High,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
33.00,11,56068,202301,Jan,Mon,Morning,Med,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
19.50,6,48342,202301,Jan,Mon,Morning,low,Bakery,Scone,Cranberry Scone,Astoria
15.00,5,27257,202301,Jan,Mon,Morning,low,Bakery,Scone,Oatmeal Scone,Astoria
52.50,21,167094,202301,Jan,Mon,Morning,High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Hell's Kitchen
17.50,7,60141,202301,Jan,Mon,Morning,low,Tea,Brewed Green tea,Serenity Green Tea Rg,Lower Manhattan
39.00,13,85863,202301,Jan,Mon,Morning,Med,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
30.80,14,81553,202301,Jan,Mon,Morning,Med,Coffee,Gourmet brewed coffee,Ethiopia Sm,Astoria
31.50,9,49676,202301,Jan,Mon,Morning,Med,Bakery,Pastry,Croissant,Astoria
57.50,23,101082,202301,Jan,Mon,Morning,High,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
15.00,6,27278,202301,Jan,Mon,Morning,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Astoria
66.00,22,126397,202301,Jan,Mon,Morning,Very High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
39.00,13,75159,202301,Jan,Mon,Morning,Med,Tea,Brewed Black tea,English Breakfast Lg,Astoria
30.80,14,73858,202301,Jan,Mon,Morning,Med,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
26.00,8,81533,202301,Jan,Mon,Morning,Med,Bakery,Biscotti,Hazelnut Biscotti,Astoria
54.00,18,111454,202301,Jan,Mon,Morning,High,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
14.00,4,42468,202301,Jan,Mon,Morning,low,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
42.00,14,69322,202301,Jan,Mon,Morning,High,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
52.50,15,103575,202301,Jan,Mon,Morning,High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
57.00,19,86495,202301,Jan,Mon,Morning,High,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
24.00,8,48182,202301,Jan,Mon,Morning,Med,Coffee,Barista Espresso,Espresso shot,Hell's Kitchen
45.00,10,87024,202301,Jan,Mon,Morning,High,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
50.00,20,106637,202301,Jan,Mon,Afternoon,High,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
20.00,8,45411,202301,Jan,Mon,Afternoon,low,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
32.00,8,44556,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
7.50,2,13644,202301,Jan,Mon,Afternoon,low,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
5.00,2,16775,202301,Jan,Sun,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Hell's Kitchen
17.00,4,33282,202301,Jan,Sun,Evening,low,Coffee,Barista Espresso,Latte Rg,Astoria
45.00,15,82397,202301,Jan,Mon,Morning,High,Tea,Brewed Black tea,Earl Grey Lg,Lower Manhattan
17.60,8,36075,202301,Jan,Mon,Morning,low,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
42.00,14,65434,202301,Jan,Mon,Morning,High,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
16.00,8,72300,202301,Jan,Mon,Morning,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
32.50,13,86491,202301,Jan,Mon,Morning,Med,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
25.00,10,48755,202301,Jan,Mon,Morning,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
56.25,15,149851,202301,Jan,Mon,Morning,High,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
30.00,10,17233,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Green tea,Serenity Green Tea Lg,Lower Manhattan
15.00,6,28102,202301,Jan,Mon,Afternoon,low,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
27.00,9,54389,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Black tea,English Breakfast Lg,Astoria
16.00,8,28195,202301,Jan,Mon,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
8.00,2,1643,202301,Jan,Mon,Afternoon,low,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Lower Manhattan
9.00,2,9751,202301,Jan,Mon,Afternoon,low,Bakery,Scone,Scottish Cream Scone ,Astoria
9.75,3,18302,202301,Jan,Mon,Afternoon,low,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
22.95,9,12126,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
10.00,5,2534,202301,Jan,Mon,Afternoon,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
18.00,6,43151,202301,Jan,Mon,Afternoon,low,Tea,Brewed Black tea,Earl Grey Lg,Astoria
15.00,4,7296,202301,Jan,Mon,Afternoon,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
23.10,8,24234,202301,Jan,Mon,Afternoon,Med,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
22.95,9,61962,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
33.00,11,29233,202301,Jan,Mon,Afternoon,Med,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
27.50,11,37933,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Lower Manhattan
18.00,6,44634,202301,Jan,Mon,Afternoon,low,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
14.00,7,31427,202301,Jan,Mon,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
6.00,2,17448,202301,Jan,Mon,Afternoon,low,Bakery,Scone,Oatmeal Scone,Lower Manhattan
15.00,5,2418,202301,Jan,Mon,Afternoon,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Hell's Kitchen
15.50,5,27478,202301,Jan,Mon,Afternoon,low,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
8.00,4,14543,202301,Jan,Mon,Afternoon,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Astoria
6.00,2,13704,202301,Jan,Mon,Afternoon,low,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
36.00,12,66239,202301,Jan,Sun,Afternoon,Med,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
5.00,2,16508,202301,Jan,Sun,Afternoon,low,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
25.50,6,33581,202301,Jan,Sun,Evening,Med,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
26.25,7,34153,202301,Jan,Sun,Evening,Med,Coffee,Barista Espresso,Cappuccino,Astoria
12.50,5,5220,202301,Jan,Sun,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
3.25,1,403,202301,Jan,Sun,Evening,low,Bakery,Scone,Ginger Scone,Lower Manhattan
10.00,4,17246,202301,Jan,Sun,Evening,low,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
18.00,9,35157,202301,Jan,Sun,Evening,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Astoria
13.50,3,21056,202301,Jan,Sun,Evening,low,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
25.00,10,54820,202301,Jan,Sun,Evening,Med,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
10.50,3,1362,202301,Jan,Sun,Evening,low,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
9.00,3,927,202301,Jan,Sun,Evening,low,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
17.50,7,21598,202301,Jan,Sun,Evening,low,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
24.50,7,50599,202301,Jan,Sun,Evening,Med,Bakery,Biscotti,Ginger Biscotti,Astoria
9.00,3,21093,202301,Jan,Sun,Evening,low,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
18.00,6,13269,202301,Jan,Sun,Evening,low,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
12.00,4,9494,202301,Jan,Sun,Evening,low,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
52.25,11,55028,202301,Jan,Sun,Evening,High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Astoria
15.00,6,13438,202301,Jan,Sun,Evening,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
5.00,2,494,202301,Jan,Sun,Evening,low,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
3.75,1,529,202301,Jan,Sun,Evening,low,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
24.00,8,58114,202301,Jan,Sun,Evening,Med,Tea,Brewed Black tea,Earl Grey Lg,Astoria
32.50,13,40388,202301,Jan,Mon,Morning,Med,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
31.50,9,51109,202301,Jan,Mon,Morning,Med,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
55.00,22,137031,202301,Jan,Mon,Morning,High,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
83.70,27,144163,202301,Jan,Mon,Morning,Very High,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
25.00,10,40471,202301,Jan,Mon,Morning,Med,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
63.00,18,116468,202301,Jan,Mon,Morning,Very High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
81.00,18,86824,202301,Jan,Mon,Morning,Very High,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
27.50,11,47905,202301,Jan,Mon,Morning,Med,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Hell's Kitchen
45.00,15,102392,202301,Jan,Mon,Morning,High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
56.00,16,90442,202301,Jan,Mon,Morning,High,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Lower Manhattan
24.50,7,60388,202301,Jan,Mon,Morning,Med,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
57.00,19,89188,202301,Jan,Mon,Morning,High,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
41.25,11,60947,202301,Jan,Mon,Morning,High,Coffee,Barista Espresso,Cappuccino,Astoria
26.25,7,34799,202301,Jan,Mon,Morning,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
67.50,18,71430,202301,Jan,Mon,Morning,Very High,Coffee,Barista Espresso,Latte,Astoria
54.00,18,94852,202301,Jan,Mon,Morning,High,Tea,Brewed Green tea,Serenity Green Tea Lg,Hell's Kitchen
11.25,3,26211,202301,Jan,Mon,Morning,low,Bakery,Scone,Jumbo Savory Scone,Astoria
36.00,12,37730,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
21.00,7,31220,202301,Jan,Mon,Afternoon,Med,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
30.00,10,29435,202301,Jan,Mon,Afternoon,Med,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
12.50,5,26480,202301,Jan,Mon,Afternoon,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
15.00,4,11525,202301,Jan,Mon,Afternoon,low,Bakery,Scone,Jumbo Savory Scone,Astoria
31.88,8,58546,202301,Jan,Mon,Afternoon,Med,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
16.00,8,23400,202301,Jan,Mon,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
30.00,10,45047,202301,Jan,Mon,Afternoon,Med,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
31.50,9,44356,202301,Jan,Mon,Afternoon,Med,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
13.20,6,7091,202301,Jan,Mon,Afternoon,low,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
22.50,6,28502,202301,Jan,Mon,Afternoon,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
7.50,3,1621,202301,Jan,Mon,Afternoon,low,Tea,Brewed Black tea,Earl Grey Rg,Astoria
9.30,3,6383,202301,Jan,Mon,Afternoon,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
35.00,14,45900,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
10.50,3,30436,202301,Jan,Mon,Afternoon,low,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Lower Manhattan
7.50,3,14599,202301,Jan,Mon,Afternoon,low,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
39.00,13,64036,202301,Jan,Mon,Afternoon,Med,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
33.00,11,40900,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Green tea,Serenity Green Tea Lg,Hell's Kitchen
59.50,17,71500,202301,Jan,Mon,Afternoon,High,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
22.50,6,31404,202301,Jan,Mon,Afternoon,Med,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
3.50,1,764,202301,Jan,Mon,Afternoon,low,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
24.00,8,34836,202301,Jan,Sun,Evening,Med,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
52.25,11,42821,202301,Jan,Sun,Evening,High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Hell's Kitchen
69.00,23,133697,202301,Jan,Mon,Morning,Very High,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Lower Manhattan
9.00,3,1514,202301,Jan,Mon,Afternoon,low,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
10.50,3,21405,202301,Jan,Sun,Evening,low,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
13.20,6,18472,202301,Jan,Mon,Afternoon,low,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
33.25,7,23228,202301,Jan,Mon,Afternoon,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Astoria
12.00,4,10639,202301,Jan,Mon,Afternoon,low,Tea,Brewed Black tea,Earl Grey Lg,Lower Manhattan
56.00,16,92857,202301,Jan,Mon,Afternoon,High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
18.00,4,23422,202301,Jan,Mon,Afternoon,low,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
26.40,12,45793,202301,Jan,Mon,Afternoon,Med,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
9.00,3,18560,202301,Jan,Mon,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Lower Manhattan
22.50,9,54288,202301,Jan,Mon,Afternoon,Med,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
51.00,12,53351,202301,Jan,Mon,Afternoon,High,Coffee,Barista Espresso,Latte Rg,Astoria
15.00,6,27415,202301,Jan,Mon,Afternoon,low,Tea,Brewed herbal tea,Peppermint Rg,Astoria
